,date,scheme_code,scheme_name,nav
79,2006-06-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2575
80,2006-06-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2597
81,2006-06-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2619
82,2006-06-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2641
83,2006-06-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2659
84,2006-06-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2681
85,2006-06-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2703
86,2006-06-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2726
87,2006-06-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2748
88,2006-06-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.277
89,2006-06-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2791
90,2006-06-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2813
91,2006-07-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2835
92,2006-07-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2856
93,2006-07-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2878
94,2006-07-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2899
95,2006-07-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2921
96,2006-07-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2944
97,2006-07-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2966
98,2006-07-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.2989
99,2006-07-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3011
100,2006-07-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3033
101,2006-07-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3055
102,2006-07-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3078
103,2006-07-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3101
104,2006-07-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3123
105,2006-07-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3145
106,2006-07-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3167
107,2006-07-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3189
108,2006-07-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3211
109,2006-07-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3234
110,2006-07-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3256
111,2006-07-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3278
112,2006-07-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.33
113,2006-07-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3322
114,2006-07-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3344
115,2006-07-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3366
116,2006-07-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3388
117,2006-07-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.341
118,2006-07-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3432
119,2006-07-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,0.0
120,2006-07-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3477
121,2006-07-31,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3499
122,2006-08-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3521
123,2006-08-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3544
124,2006-08-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3566
125,2006-08-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3588
126,2006-08-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.361
127,2006-08-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3632
128,2006-08-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3655
129,2006-08-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3678
130,2006-08-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3699
131,2006-08-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3722
132,2006-08-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3745
133,2006-08-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3767
134,2006-08-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3789
135,2006-08-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3812
136,2006-08-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3834
137,2006-08-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3862
138,2006-08-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3884
139,2006-08-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3906
140,2006-08-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3928
141,2006-08-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3951
142,2006-08-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3974
143,2006-08-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.3996
144,2006-08-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4019
145,2006-08-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4041
146,2006-08-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4064
147,2006-08-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4086
148,2006-08-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4109
149,2006-08-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4131
150,2006-08-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4154
151,2006-08-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4176
152,2006-08-31,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4198
153,2006-09-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.422
154,2006-09-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4242
155,2006-09-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4264
156,2006-09-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4287
157,2006-09-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4309
158,2006-09-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4333
159,2006-09-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4355
160,2006-09-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.438
161,2006-09-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4402
162,2006-09-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4425
163,2006-09-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4448
164,2006-09-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.447
165,2006-09-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4493
166,2006-09-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4516
167,2006-09-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4538
168,2006-09-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4561
169,2006-09-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4584
170,2006-09-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4607
171,2006-09-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.463
172,2006-09-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4653
173,2006-09-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4676
174,2006-09-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4699
175,2006-09-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4722
176,2006-09-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4745
177,2006-09-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4769
178,2006-09-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4792
179,2006-09-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4814
180,2006-09-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4837
181,2006-09-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.486
182,2006-09-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4888
183,2006-10-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4915
184,2006-10-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4942
185,2006-10-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4965
186,2006-10-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.4988
187,2006-10-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.501
188,2006-10-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5033
189,2006-10-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5057
190,2006-10-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.508
191,2006-10-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5103
192,2006-10-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5126
193,2006-10-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5149
194,2006-10-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5173
195,2006-10-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5195
196,2006-10-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.522
197,2006-10-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5244
198,2006-10-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5268
199,2006-10-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5292
200,2006-10-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5316
201,2006-10-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.534
202,2006-10-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5363
203,2006-10-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5387
204,2006-10-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.541
205,2006-10-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5434
206,2006-10-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5457
207,2006-10-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.548
208,2006-10-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5503
209,2006-10-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5527
210,2006-10-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.555
211,2006-10-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5574
212,2006-10-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5597
213,2006-10-31,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.562
214,2006-11-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5643
215,2006-11-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5666
216,2006-11-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.569
217,2006-11-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5714
218,2006-11-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5738
219,2006-11-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5761
220,2006-11-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5785
221,2006-11-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5808
222,2006-11-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5832
223,2006-11-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5856
224,2006-11-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5879
225,2006-11-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5903
226,2006-11-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5927
227,2006-11-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.595
228,2006-11-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5974
229,2006-11-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.5999
230,2006-11-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6023
231,2006-11-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6047
232,2006-11-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6071
233,2006-11-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6095
234,2006-11-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6118
235,2006-11-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6142
236,2006-11-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6166
237,2006-11-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.619
238,2006-11-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6214
239,2006-11-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6238
240,2006-11-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6262
241,2006-11-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6286
242,2006-11-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.631
243,2006-11-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6335
244,2006-12-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6359
245,2006-12-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6383
246,2006-12-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6407
247,2006-12-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6431
248,2006-12-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6456
249,2006-12-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.648
250,2006-12-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6505
251,2006-12-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6529
252,2006-12-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6553
253,2006-12-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6577
254,2006-12-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.66
255,2006-12-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6624
256,2006-12-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6648
257,2006-12-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.667
258,2006-12-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6694
259,2006-12-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6719
260,2006-12-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6744
261,2006-12-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6769
262,2006-12-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6792
263,2006-12-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6813
264,2006-12-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6839
265,2006-12-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6865
266,2006-12-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6892
267,2006-12-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6918
268,2006-12-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6944
269,2006-12-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.697
270,2006-12-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.6998
271,2006-12-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7022
272,2006-12-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.705
273,2006-12-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7078
274,2006-12-31,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7106
275,2007-01-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7134
276,2007-01-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7164
277,2007-01-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.719
278,2007-01-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7215
279,2007-01-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7242
280,2007-01-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7268
281,2007-01-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7294
282,2007-01-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7318
283,2007-01-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7344
284,2007-01-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.737
285,2007-01-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7394
286,2007-01-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.742
287,2007-01-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7446
288,2007-01-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7473
289,2007-01-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7499
290,2007-01-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7524
291,2007-01-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7545
292,2007-01-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7572
293,2007-01-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7598
294,2007-01-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7624
295,2007-01-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7651
296,2007-01-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7677
297,2007-01-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7702
298,2007-01-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7729
299,2007-01-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7756
300,2007-01-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7782
301,2007-01-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7808
302,2007-01-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7835
303,2007-01-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7862
304,2007-01-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7889
305,2007-01-31,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7916
306,2007-02-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7942
307,2007-02-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7969
308,2007-02-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.7996
309,2007-02-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8024
310,2007-02-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8053
311,2007-02-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8078
312,2007-02-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8104
313,2007-02-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.813
314,2007-02-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8156
315,2007-02-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8183
316,2007-02-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.821
317,2007-02-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8237
318,2007-02-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8264
319,2007-02-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8291
320,2007-02-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8318
321,2007-02-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8346
322,2007-02-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8374
323,2007-02-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8401
324,2007-02-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8429
325,2007-02-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8456
326,2007-02-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8484
327,2007-02-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8511
328,2007-02-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8538
329,2007-02-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8566
330,2007-02-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8593
331,2007-02-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8616
332,2007-02-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8642
333,2007-02-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8669
334,2007-03-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8695
335,2007-03-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8722
336,2007-03-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8748
337,2007-03-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8775
338,2007-03-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8801
339,2007-03-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8828
340,2007-03-07,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8854
341,2007-03-08,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.888
342,2007-03-09,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8906
343,2007-03-10,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8932
344,2007-03-11,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8959
345,2007-03-12,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.8985
346,2007-03-13,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.901
347,2007-03-14,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9037
348,2007-03-15,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9065
349,2007-03-16,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9093
350,2007-03-17,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9122
351,2007-03-18,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9152
352,2007-03-19,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9181
353,2007-03-20,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9212
354,2007-03-21,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9253
355,2007-03-22,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9287
356,2007-03-23,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9315
357,2007-03-24,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9345
358,2007-03-25,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9375
359,2007-03-26,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9405
360,2007-03-27,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9435
361,2007-03-28,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.947
362,2007-03-29,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9499
363,2007-03-30,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9556
364,2007-03-31,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9613
365,2007-04-01,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9671
366,2007-04-02,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9728
367,2007-04-03,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9758
368,2007-04-04,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9789
369,2007-04-05,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9816
370,2007-04-06,101206,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,12.9845
